Date,open,high,low,close,volume,SP>SMA5,SP>SMA7,SP>SMA14,SMA5>SMA14,SP>EMA5,SP>EMA7,SP>EMA9,SP>EMA13,SP>EMA20,EMA9>EMA20,MACD>MACD_SIGNAL,RSI<30,RSI>70,SP>UBB,SP<LBB,SP>MBB,VOL>AVG_VOL10,INC_VOL
2018-10-09,76.19999694824219,77.38999938964844,75.83000183105469,76.54000091552734,5367800.0,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False
2018-10-10,76.22000122070312,77.05999755859375,74.75,74.77999877929688,6719900.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2018-10-11,74.9000015258789,75.19000244140625,71.80000305175781,72.5,8486100.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2018-10-12,73.19999694824219,73.9000015258789,72.26000213623047,73.58999633789062,5638400.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-10-15,73.30999755859375,73.7699966430664,72.70999908447266,72.77999877929688,5198600.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-10-16,73.30000305175781,76.44000244140625,73.04000091552734,76.30999755859375,7455100.0,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False
2018-10-17,76.0,76.29000091552734,75.13999938964844,75.62000274658203,5455000.0,True,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False
2018-10-18,75.55999755859375,75.5999984741211,73.31999969482422,74.16999816894531,6185300.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-10-19,74.1500015258789,74.80000305175781,73.1500015258789,73.2699966430664,5036500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-10-22,73.45999908447266,73.69999694824219,72.18000030517578,72.33999633789062,5351400.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-10-23,71.54000091552734,72.30999755859375,70.69999694824219,71.66999816894531,5738500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-10-24,71.2300033569336,72.05999755859375,67.87999725341797,68.01000213623047,8949100.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True
2018-10-25,68.27999877929688,70.0199966430664,67.25,68.62000274658203,9388600.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
2018-10-26,66.79000091552734,70.27999877929688,66.5,69.73999786376953,11006100.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
2018-10-29,70.80000305175781,71.98999786376953,69.47000122070312,70.9000015258789,9183400.0,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
2018-10-30,71.23999786376953,72.62000274658203,71.04000091552734,72.04000091552734,6632500.0,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False
2018-10-31,72.41000366210938,72.5,67.2300033569336,68.18000030517578,17316000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2018-11-01,68.19999694824219,70.41999816894531,68.0,70.30999755859375,8060600.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-11-02,70.97000122070312,71.56999969482422,68.88999938964844,69.44000244140625,6061200.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-11-05,69.87999725341797,70.16999816894531,68.95999908447266,69.58000183105469,6087800.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-11-06,69.75,70.4000015258789,69.55000305175781,70.3499984741211,5699000.0,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
2018-11-07,71.01000213623047,72.80000305175781,70.36000061035156,72.4800033569336,8635900.0,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,True,False,False
2018-11-08,72.25,72.66000366210938,71.61000061035156,71.87999725341797,5007100.0,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,False
2018-11-09,71.47000122070312,71.91000366210938,70.68000030517578,71.18000030517578,4568000.0,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False
2018-11-12,71.06999969482422,71.47000122070312,70.05999755859375,70.48999786376953,5300800.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2018-11-13,70.5999984741211,72.55000305175781,70.30999755859375,70.91999816894531,4437600.0,False,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False
2018-11-14,71.36000061035156,71.70999908447266,70.1500015258789,70.55000305175781,4397200.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2018-11-15,70.22000122070312,70.56999969482422,68.44000244140625,69.77999877929688,9249300.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2018-11-16,69.44999694824219,69.69999694824219,68.93000030517578,69.19999694824219,8059100.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
