Date,open,high,low,close,volume,SP>SMA5,SP>SMA7,SP>SMA14,SMA5>SMA14,SP>EMA5,SP>EMA7,SP>EMA9,SP>EMA13,SP>EMA20,EMA9>EMA20,MACD>MACD_SIGNAL,RSI<30,RSI>70,SP>UBB,SP<LBB,SP>MBB,VOL>AVG_VOL10,INC_VOL
2018-10-09,36.529998779296875,36.58000183105469,35.689998626708984,35.720001220703125,13392700.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True
2018-10-10,35.0,35.689998626708984,34.09000015258789,34.43000030517578,23974600.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True
2018-10-11,34.36000061035156,34.79999923706055,32.779998779296875,32.790000915527344,31702100.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True
2018-10-12,33.849998474121094,34.34000015258789,33.33000183105469,33.689998626708984,16781800.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2018-10-15,33.439998626708984,33.849998474121094,33.04999923706055,33.43000030517578,10151000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2018-10-16,33.900001525878906,34.79999923706055,33.720001220703125,34.7599983215332,11705500.0,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
2018-10-17,36.02000045776367,36.08000183105469,34.88999938964844,34.959999084472656,15149200.0,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
2018-10-18,34.79999923706055,34.88999938964844,33.77000045776367,33.91999816894531,12345600.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-10-19,34.16999816894531,34.810001373291016,33.88999938964844,34.290000915527344,14616500.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-10-22,34.38999938964844,34.540000915527344,33.150001525878906,33.529998779296875,13210100.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-10-23,32.11000061035156,33.939998626708984,32.11000061035156,33.52000045776367,16111600.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-10-24,33.099998474121094,33.61000061035156,31.780000686645508,31.809999465942383,14457700.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
